company,event_date,collected_at,event_type,risk_category,severity,confidence_score,matched_keywords,signal_type,rule_signal_type,final_signal_type,ml_signal_type,ml_confidence,description,source_url,source,ai_summary,ai_explanation
Ambipar,2025-12-26 08:00:00,2026-05-12T03:32:12.975251,news_signal,CREDIT_LIQUIDITY,4,0.7999999999999999,"creditor, creditors",RISK_SIGNAL,RISK_SIGNAL,RISK_SIGNAL,RISK_SIGNAL,0.58,Ambipar's recovery plan calls for more investments in the company - but they forgot to consult with creditors - NeoFeed,https://news.google.com/rss/articles/CBMizwFBVV95cUxNS003R3daRVVZc0hJSmptbUxjV3c1Wll6TThGSXVCcVc1VHVsenVJRzYwWWI5MUFtZGt6SDRwTFhEZmVfU05rdVFoT01CY3kwX1I0R1dKZjVwUFI5c2lvMjhlMGJYUVFXWjNOSlduSGlOVk5TQlN3cG02cGx4cDdIUWVXRjVJV2hJMC16b3BLLVVSdTFwYzFHUzdvNXNmdWNnMmpfR0JBNFhLeEhlaU0yQ1NDV2ZBM0N6NEJJOVlEY1EtSFB3S3N4TWlCS2ZMNzQ?oc=5,Google News RSS,"Ambipar's recovery plan proposes increased investment, but ignores consultation with creditors.","This news represents a corporate risk because it suggests that Ambipar's recovery plan, which is likely intended to help the company overcome its financial difficulties, may be flawed or unsustainable due to several key issues:

1. **Lack of creditor consultation**: By not consulting with their creditors, Ambipar has potentially ignored the interests and concerns of their lenders, who may have significant stakes in the company's recovery plan. This could lead to a power imbalance, where creditors are left without a seat at the table or a meaningful say in how the company is restructured.
2. **Insufficient investment**: If the recovery plan calls for more investments, but Ambipar has not consulted with its creditors about the terms of these investments, it's likely that creditors will not be on board with the plan. This could lead to reduced investor confidence, decreased funding, and ultimately, a higher risk of the company failing.
3. **Potential creditor pushback**: Creditors may view Ambipar's recovery plan as unfair or inadequate, leading them to refuse to participate in the plan or even take legal action against the company. This could result in a loss of trust among investors, further destabilizing the company's financial situation.

Overall, this news highlights a critical oversight that could have significant consequences for Ambipar's financial health and stability."
Ambipar,2025-10-21 07:00:00,2026-05-12T03:32:12.975251,news_signal,CREDIT_LIQUIDITY,2,0.6,bankruptcy,WEAK_SIGNAL,WEAK_SIGNAL,WEAK_SIGNAL,WEAK_SIGNAL,0.31,Ambipar Sinks After Filing For Bankruptcy On Two Continents - Finimize,https://news.google.com/rss/articles/CBMikgFBVV95cUxNdnFnSmE4dzQ5RERwT29aY01HNWJXOEdneGhpUk5wNVNWQnp1cEZIQ2JBR2ZqYktncWMtMGRTaUhhcnZCcl9WRHJodWVCQ2I4TEs5TmRzOEpWR3lrbzRJT2lzT1c4SWdQRVp4X09zakdlMzlzZW1vMFpoRk03T3hLUjVwRHlVN3JGTEhBWEY2eVVIZw?oc=5,Google News RSS,,
Ambipar,2025-12-18 08:00:00,2026-05-12T03:32:12.975251,news_signal,CREDIT_LIQUIDITY,4,0.7999999999999999,"creditor, creditors",RISK_SIGNAL,RISK_SIGNAL,RISK_SIGNAL,RISK_SIGNAL,0.41,Ambipar creditors warn of conflict between U.S. and Brazil court cases - Valor International,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQdVRqTEEzNGNxLXEtSEVIT2NBX0ZKNmVpVTlwSjhQM2NwQ1A0SXFQVkw2a0JubGhyZl8wNi1ZcjI0bzRrNXdHSWJGdWpyczNnRnlIRHhzVmdnVFdoRGtWTUN0Q2tBaTRVQ2xyTlFWa0Z3Q0FPQnhZdEZVSUp6Q2VKdHZQalM0c1BTZ1dLcVlYUEZaNWFsVGNqNE1rbVI5ZXptQ1o0ei14aHlTUUNBeVJJRk1iX1AwTjN0ZlBQeWVuVEJHT1hkenB2N3drNm5VMDZJeVHSAeABQVVfeXFMT2VNamNZRVhybFMxRlZpdHVIdGtGaUIzeVRQbnZVWUNQSWhFUEdkS0xZRnlRUllnbXB2NXV5Y2VyMWI0Q1dlZGllYy1vR040dXgzSHVCX0QtaWNlNGJpYUphc1oyVUVkSTYxQ3JHQkRTXzhTRUp3Y1RTT1d0VkZvM2theVhIemdDbklkX3o0YnVrNDNFa0dlb0hvLVU2QTlUWFJXRTRZdXVxTjRNZkNrM2t5RlB0MGpqUDA5dDRBRlI5YkxoVWw5cEJSbndibmxjZTcxUzY3SlJwdnZ1WThfTXk?oc=5,Google News RSS,Ambipar creditors are warning of potential conflict between court cases in the US and Brazil regarding the company's financial issues.,"This news could represent a corporate risk for several reasons:

1. **Cross-border litigation**: The fact that there are multiple court cases involving Ambipar creditors, one in the US and another in Brazil, suggests that the company may be facing complex and potentially conflicting legal challenges. This can increase the risk of costly and time-consuming disputes, which could impact the company's finances and reputation.
2. **Litigation costs**: Cross-border litigation often involves higher costs due to differences in legal systems, language, and jurisdictional requirements. The added complexity of navigating both US and Brazilian laws could lead to increased legal fees, which could be a significant burden for the company.
3. **Reputation risk**: Disputes between creditors can damage a company's reputation, particularly if it is perceived as unfair or biased towards one party over another. This could impact the company's relationships with stakeholders, customers, and investors, ultimately affecting its bottom line.
4. **Financial implications**: The outcome of these court cases could have significant financial implications for Ambipar, including potential losses, debt restructuring, or even bankruptcy. If the company is unable to resolve these disputes efficiently, it may struggle to maintain liquidity or access capital in the future.
5. **Regulatory risks**: Depending on the nature of the disputes, there may be regulatory considerations at play, such as compliance with local laws and regulations. Failure to comply could result in additional fines, penalties, or even suspension of operations.

Overall, this news highlights the potential for Ambipar to face significant corporate risks associated with cross-border litigation, including increased costs, reputational damage, financial implications, and regulatory concerns."
Ambipar,2026-04-28 13:42:00,2026-05-12T03:32:12.975251,news_signal,GENERAL,1,0.2,,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,0.41,Ambipar Participações e Empreendimentos stock (BRAMBPACNOR6): Why environmental services strength - AD HOC NEWS,https://news.google.com/rss/articles/CBMivgFBVV95cUxON2VJZ3JWSHpFLUJMVXR1RDZJb3M1TnkzYXphX0ZaRW1kR1Z1V0tabWx6bFRWMlNGVG9NWnZnWFc3cmxQb2tsaTFGaG9uMGllLWl4Q3U5aXFoMUFWakswQXNCV3VzZkllYWg1NjBrdjRtMTNVUjRzYVlpck1ZLXg4UndKT0p6SnBmOUhrcnVwTTJOYjN1ckxTVGU4ekxLc01TcnlDUDRwMENOY1o3S21fRFFPTVJxdmJhanRRVDNn?oc=5,Google News RSS,,
Ambipar,2025-01-16 08:00:00,2026-05-12T03:32:12.975251,news_signal,GENERAL,1,0.2,,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,0.38,"Brazil’s Ambipar, UAE’s Edge Group partner up - Agência de Notícias Brasil-Árabe - ANBA",https://news.google.com/rss/articles/CBMidEFVX3lxTE1mNUtVLWZLZXhLMDNETTQ2M3pDLUl3SHk1WnF3VHdYUWVYQ3pTVWVlWWJ1ZHRIMDBDakEzQnlJZ01WU2xtTEduS3RISm1sTzVLQTRFX1BaSG16YXhZYTUwWU05ZzR4X3VidmtPMUQ4ZFJpYWEy?oc=5,Google News RSS,,
Ambipar,2026-05-08 20:49:21,2026-05-12T03:32:12.975251,news_signal,GENERAL,1,0.2,,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,0.41,Ambipar Participações e Empreendimentos stock (BRAMBPACNOR6): Environmental services firm trades n - AD HOC NEWS,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQY29pU19mU0JhNHVsNWl4RDFSOVNTWTdnTERZcDY5MS1SOWxGOVZOYUtSN0dPWi0ybnZoQUVWQmlqM18yb2c1NV9rTUdKNDVNdW9qLWtzMDMtUnRGSVlKVWpVR2ljaEh1RlF0ZjVFM2Y3enNtenFiRld4ZjBleW1EeFo0WUFpMG1WNjhOYmVaTnR1NDRQRVJjdXdmX2VLVDJHN2hxYUJKbXJJcG9Zb1Nrb0I1QnNxOFZQ?oc=5,Google News RSS,,
Ambipar,2025-10-03 07:00:00,2026-05-12T03:32:12.975251,news_signal,GENERAL,1,0.2,,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,0.32,Ambipar raises concern amid FX swap dispute with Deutsche Bank - Valor International,https://news.google.com/rss/articles/CBMiygFBVV95cUxNc0hqR0w0dTRpRXhRbGtsMnJpbjhqaWN1MF9XVmI0Ykt2cmpyWlhmMTM0M184R0duRm9xUlh1MXJXTkR5dDlheWs2Q0wwUlRneE1EOXZMSXotemdqYWtuQVcwRXB1RkZEYldXUGNhRVlZcTRURExyTGczWDVoWXNPVjdzWW1PZDdnbzB4QWREX2tsUk9tWW1qY085Y0hSV2JlM1RJV2RTM3N2OVdiRXFhNTdsQU5vR2ZrN01CMmhqZlhUV1JLakQ5WGdn0gHYAUFVX3lxTFBQcWdqS1VvNW1mcEd1M0Z5UjNMQUZlVDV3Qk42VjVXTnphR3RMdXZKNDdHYzhoTEEwXzhtNEQ0WFlDQWMxdlNNa2VwN0F3YkwxTWFCN24yVjhQSXlNT1RwUV9uNmQ3MTFITTByMTQtZlM5RDFiUzlJdTFRZkFJYnozVjBhbFlrZ1Y3TWR6enprNmE2OVh2TWc1d0YzNEZ1bGtPVWpyTFhlUXdNY2JqUENFLURmWUVnRHAxUWRqLXN1SGtCUFlPRkN4SEdSS0xrX056UzJvdkc5SQ?oc=5,Google News RSS,,
Banco Master,2026-04-09 07:00:00,2026-05-12T03:32:12.975251,news_signal,GENERAL,1,0.2,,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,GENERAL_NEWS,0.39,Brazil Banks Weigh Shifts to Insurance Fund After Banco Master - Bloomberg.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxNUHliWUpGVWdsaGVEYVR4dlQ5cDk4b1A5Q3FjbVoyM3RNQlJxNWktVVc2UUxPcktldExPVzBDNklJYXZKNHhvVjlLT2FwM2dYLTNDUkRaOHc2bkc5eHdGSVl2Y0dCX0E4OUtBUFRCTmJqZHItTXBhZUZsemFtVVZYQ2ZzbkhrNGcyMkY4Uk9iVHJLTHdhdjRVdjIwQlBKdlN6ZU9za24xcmVRcm53NWk2NXZuYw?oc=5,Google News RSS,,
Banco Master,2026-04-05 21:41:41,2026-05-12T03:32:12.975251,news_signal,LEGAL_REGULATORY,2,0.5,regulator,WEAK_SIGNAL,WEAK_SIGNAL,WEAK_SIGNAL,RISK_SIGNAL,0.35,"Ioannis Alexopoulos, Duncan Grieve, Pietro Grassi and Nikara Rangesh examine the Banco Master fallout in Thomson Reuters Regulatory Intelligence - Signature Litigation",https://news.google.com/rss/articles/CBMihgJBVV95cUxQaHNCM3lrUzlxOS1Bb3pNd0g2NUVKTTlDRmU3SlRwV0ozZ3V2YUZNd0tOOXk3ZVU3cVVVc3VTRVItbnZZTy0zMGczc3JqVXNON1RjeW8xTUNMWUh2SHJ2eldVSzNjOHNhYkYzNjE2cFYxOWhhWUc3Q0RIczRrUEhFMnYwbUwwckFHbFZPNjQ5TDBUa3hjSzdvMjJQNTk5cG90eVdRM3VGc3JpUEI2ZGhaMndEU1p0VWRtMnM1V00xR0VLQWtJeWNaOGhyZVN4dlg5dFp2Nm9pY2R3bWRyQ09aWWV1czBtMDEtTHdVNlktWGxhXzRUZV9FckZvSW4taVZrQm40NHlB?oc=5,Google News RSS,,
Banco Master,2026-03-05 08:00:00,2026-05-12T03:32:12.975251,news_signal,FINANCIAL_SYSTEM_RISK,5,1.0,"probe, central bank",CRITICAL_SIGNAL,CRITICAL_SIGNAL,CRITICAL_SIGNAL,CRITICAL_SIGNAL,0.71,Brazil rocked by probe of central bankers aiding failed Banco Master - Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxQeDVub0N0cFFFbmVLbEZWZmd5TUhBRjRKNmJXRDdLcFdEb2F0MXlHT2FzN2czc25EZVc5dGdHSTZZd2JzTmZmX251OHBYMmRxNUZDc0ttcVlhWTVyUDNMS0RVUU5LMHdRa0NfcFc5WnVyODcxTmx5cUVEcEVoelVvRnpTQzVQS2FuWVdfQkswUDBBU3FCNDhCcDYtVWlIWHlpMVUtSjlhQWpOWDBBR0puQ0RIREVaTDQ?oc=5,Google News RSS,Brazil's central bankers are under investigation for allegedly facilitating the collapse of failed bank Banco Master.,
Banco Master,2026-01-23 08:00:00,2026-05-12T03:32:12.975251,news_signal,LEGAL_REGULATORY,2,0.5,probe,WEAK_SIGNAL,WEAK_SIGNAL,WEAK_SIGNAL,CRITICAL_SIGNAL,0.37,Brazilian police target Rio pension fund as Banco Master probe grows - Pensions & Investments,https://news.google.com/rss/articles/CBMirwFBVV95cUxPMkk1MUlFMlNHbjhDczNLUUlRdEZMNkozUkI4dmNYVDVWcWpFOW9jeHlQOXZUbzNkZnY2dzBjU25QbWJVbllrdE0xMUw1bWJqcVVLWHVzUl9HTW1RcU5TeFJXbE1JZjIwRUFSZUdZVTFXZU52WXduQVRrTjdBVmhJNVdvMVU4elpHQ0tZNFZYalBibXhFaFNRaHNqRThrZW1hRDdHY1M0WXB6cFI2TVZv?oc=5,Google News RSS,,
