company,sector,display_date,event_date,collected_at,risk_category,signal_type,final_signal_type,severity,confidence_score,ml_signal_type,ml_confidence,description,ai_summary,ai_explanation,source,source_url
Petrobras,Energy,2026-06-17 03:31:44.181181,,2026-06-17 03:31:44.181181,FINANCIAL_SYSTEM_RISK,WEAK_SIGNAL,WEAK_SIGNAL,2,0.6,WEAK_SIGNAL,0.56,"Escândalo da Petrobras 'engoliu 2,5% da economia em 2015' - BBC",,,Google News RSS,https://news.google.com/rss/articles/CBMidEFVX3lxTE85b0dMZ1djcVA4b2hQcGt1eGJ6WENGSHhPcEl5cl9yd3lzbkZzdGF0dUJtajZ5UkREODU1LVczenh2QVl2SjdpbHhPelliTFZwTm5nLTZtRlFLdTM2ZDZuS0VjNUJaWnRxWkF5MUdhYnZxS05u?oc=5
XP Inc,Financial Services,2026-06-16 03:31:51.966607,,2026-06-16 03:31:51.966607,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.45,Itau BBA Raises PT on XP Inc. (XP) - Insider Monkey,,,Google News RSS,https://news.google.com/rss/articles/CBMigAFBVV95cUxNNk04Z2ZZbDlocTJmWDFHeWl4SldqWXhnY1hMUVI5MzBuQ0lpV3ViaGs1ZWFpcmd1NkFaWktTQ3VyNXMxdkIyNWItTFBidG9iMUVOQXlMT0RxbWM5LVVwazBubkpKYTZGeE9UYW11d09JTnVzMGxLTXpaem5JNmYyWdIBiAFBVV95cUxNb0t1T0s4TTI1Vi01X252WkVZc0dFLTJYOTBJc3V3RHFOaGhvM3g2aE5RSnRJVXFZdlQ5QjZ3LUhucEdRYnlCUG1RdkFvWHp6ejdtbEtMamQzcmpkRjFVeERoeVVlVFVJaS0xY0dSbEpoLUFOdHFpelM1SDUwdkxfS0tZaktMVHB6?oc=5
Nubank,Fintech,2026-06-16 03:31:51.966607,,2026-06-16 03:31:51.966607,FINANCIAL_SYSTEM_RISK,RISK_SIGNAL,RISK_SIGNAL,4,1.0,RISK_SIGNAL,0.65,Banco Central: 'não procede a informação sobre liquidação extrajudicial do Nubank' - O Globo,"The Brazilian central bank, Banco Central, has denied providing information about the liquidation of digital bank Nubank.","This news article suggests that the Brazilian central bank, Banco Central (BC), has refused to provide information about Nubank's potential liquidation through an out-of-court process. Here are some reasons why this could represent a corporate risk for Nubank:

1. **Loss of investor confidence**: The refusal by Banco Central to disclose information on Nubank's liquidation plans could lead to concerns among investors, potentially causing a loss of confidence in the bank's financial health and stability.
2. **Regulatory scrutiny**: As one of Brazil's largest private banks, Nubank is subject to strict regulatory oversight. If the BC refuses to provide details about its financial situation or potential restructuring plans, it could lead to increased regulatory scrutiny, fines, or even a ban on operations.
3. **Impact on lending and deposit business**: The uncertainty surrounding Nubank's future could affect its ability to maintain its large customer base and attract new customers, potentially impacting its lending and deposit business.
4. **Reputation and brand damage**: A perceived lack of transparency from Banco Central could harm Nubank's reputation and brand image, making it harder for the bank to maintain a positive relationship with its stakeholders.
5. **Potential for further investigation or intervention**: The BC's refusal to provide information might lead to further investigations or even intervention by regulatory bodies, which could have significant consequences for Nubank's operations and management.

Overall, this news article suggests that the situation could pose significant risks to Nubank's corporate reputation, financial stability, and ability to operate effectively.",Google News RSS,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPQlhWRTBzZk1PaWlkVkR0QmFUNl9icHBDaHV5ZnJlTWFJSko5OVJHc2FtZXd1RzhBTFRIQzY4aXRHSm9fMlJDR2lRT05VdFpwZWphbzVKNEVxeWI0RXZZV0lROXpoNGItT2tDRmZCazh0S2hORmlpMFhfNEhZQmE0NXZtblByV21kYW5HTWg0M0lBaE5oTjQ1anhGX3FZZW9XMlR6TGYzUDJVU20zUWUzTWZuYUFYQ0lMSEJKa0M2bG1jbDhEV3pxWWwzTjhEY2hUYkFYWDA2NDhtd2o2dG5SVNIB7wFBVV95cUxOM1R0dTE5eUFpSURweWFYbXJUdjZkcHJIQ3BlZjIzTUFDOS1DaExuckUwMTdIWlhmVGdXc2J6RlUwQUMteFZHV2ZDZnk3Q1dtU3lHa2dYaTUxNGlVY3kxRWZHSWItTlQ0UG4xRVJsUGpvTjVUN0theTdlWHVoc1l2dzZBMEVDYndtNWtRZlFXWGdBNzB1aENSR3ViOGdUbVUteDlCN3VPeUdyWnY4TEdSQThhLUpQSDFUVldVUVcwdTJWY1paQ0k0TE82RERPdFhuUWY2WVRWbzB5QkxiN3VjdU10N2dMV2FNdnA3aldKdw?oc=5
Banco Master,Banking,2026-06-16 03:31:51.966607,,2026-06-16 03:31:51.966607,LEGAL_REGULATORY,RISK_SIGNAL,RISK_SIGNAL,4,0.7,WEAK_SIGNAL,0.48,Brazil senator targeted with search warrant as Banco Master probe widens - Reuters,A Brazilian senator has been served with a search warrant related to the ongoing Banco Master investigation.,"This news could represent a corporate risk for several reasons:

1. **Investigations and Scrutiny**: The fact that a senator has been targeted by a search warrant suggests that the investigation into Banco Master is expanding, potentially uncovering more wrongdoing or irregularities within the bank. This increased scrutiny can lead to reputational damage, regulatory fines, and even legal action against executives.
2. **Regulatory Overreach**: If the investigation is being led by Brazilian authorities, it could indicate a concern about non-compliance with regulations or laws. Regulatory overreach can be a significant risk for companies, as excessive or unjustified regulatory actions can lead to financial penalties, lost business, and damage to their reputation.
3. **Reputational Damage**: The involvement of a high-profile politician like a senator suggests that the investigation is gaining momentum, which could negatively impact Banco Master's reputation among customers, investors, and business partners. A damaged reputation can be difficult to recover from and may lead to long-term consequences for the company.
4. **Potential for Government Intervention**: If the Brazilian government decides to take action against Banco Master, it could involve nationalization, fines, or other forms of intervention. Such actions can have significant financial and operational impacts on the company, potentially leading to a loss of business, customer loyalty, and market share.

Overall, this news suggests that Banco Master is facing increasing pressure from regulatory authorities, which could lead to a range of corporate risks, including reputational damage, regulatory fines, and potential government intervention.",Google News RSS,https://news.google.com/rss/articles/CBMivAFBVV95cUxOYmNqVWlkdkhfZHNNZVhwS0ljNTdpbUZ5THhPSWY3YVN1cXVVcGgwR3ZDMFZXZDY1NTJSUGJtWDVoclEzQXhkcFItT0ZDNEFMR0FOUFFJZDdGM1ljZWotUkVsOHNHVkxXVlROekhvOVYwemdNR2VkTFk4eWxOcFMzMGlqYXUxRFh0b2JsUnJMU0ZoNFhnR0hab2hKc1Fqd0NQYklBcTI4NmZ5Rk11YVh6UTdyNlRyMjJpV1FESw?oc=5
Nubank,Fintech,2026-06-15 03:34:55.369900,,2026-06-15 03:34:55.369900,GOVERNANCE,RISK_SIGNAL,WEAK_SIGNAL,2,0.77,WEAK_SIGNAL,0.77,"Nubank contrata Rob Livingston, da Visa, como CFO - Bloomberg","Nubank has appointed Rob Livingston, a former executive at Visa, as its new Chief Financial Officer (CFO).","This news could represent a corporate risk for several reasons:

1. **Industry Competition**: As Nubank is a fintech company in the banking and payments industry, its appointment of a former senior executive from a major player like Visa (Rob Livingston) as CFO may be seen as an attempt to poach talent and gain strategic insights. This could be perceived as an indication that Nubank plans to aggressively expand into new markets or compete more directly with established players.

2. **Regulatory Scrutiny**: As a fintech company, Nubank is subject to various regulatory requirements, particularly in terms of anti-money laundering (AML) and know-your-customer (KYC) regulations. With Rob Livingston on board as CFO, there may be increased scrutiny from regulators due to his background with Visa.

3. **Integration Risks**: If Nubank decides to expand its operations or partnerships through the insights and expertise gained by Rob Livingston, this could lead to integration risks. The company might face challenges in harmonizing its existing systems and processes with those of its new partners or acquisitions.

4. **Brand Perception**: Depending on how the appointment is perceived by stakeholders, it could affect Nubank's brand reputation. If seen as an attempt to ""borrow"" from a competitor, this could lead to perceptions that Nubank lacks originality or vision in its own strategy.

5. **Talent Attraction and Retention**: The appointment of Rob Livingston may also indicate that Nubank is willing to invest in top talent and provide attractive compensation packages to attract skilled professionals. This could be seen as a positive move for the company, but it also means that Nubank will need to carefully manage its finances and ensure that it can retain key personnel.

6. **Strategic Direction**: The appointment of Rob Livingston as CFO may signal a shift in Nubank's strategic direction. If he brings significant expertise or experience from Visa, this could indicate changes in the company's priorities or approach to business development.",Google News RSS,https://news.google.com/rss/articles/CBMinwFBVV95cUxQeXVhSVlNbC1iZ1o5RTBnVEN5TUZ1WjhuV3N6N1F3Ul83NWozUVdDSHhhOXpZWklISHhJb3owUU85cjhoYjVnSjBkX3hGTU1NaVgwUmVVUUUxSUZ3cDEyN1FBUWpwOGtXU09rbENIVExKWFpNano4UEEya0dGY3NZTTVIMF9iMU1BTWZMcHAwa2E0NXFsSFU4czBWa09CbU0?oc=5
Nubank,Fintech,2026-06-14 03:31:13.464166,,2026-06-14 03:31:13.464166,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.31,"Nubank's Savings Boxes vs. Mercado Pago's Piggy Bank: Comparison Reveals Which Yields More, Who Has Protection, Limits, Terms, and How Much R$ 5,000 Grows in 12 Months - CPG Click Petróleo e Gás",,,Google News RSS,https://news.google.com/rss/articles/CBMinAJBVV95cUxPWktrSm5XekgxOGtwRzJ2NXdTbUd0aG9PSl9oemdqeS1xc1RqME43THZVR2pPUHlmNGhsU3BvREEyNFdhRnpZNUhZTlgwdzlOUkNvcUxSdG5mX0lDd3pvTldKQlBqbHRUdDBzSFhGbmhCNTQ3enlBYWc1NV9DV0VwRWtUUHE4cmRiYVpFX2hkaVVGeUhqakZRMXRzbk1kZWhVTGViYm90bWpCbXU4b2RidHV4VTdyNG1tZ3F0NC1DYnEyODVZcGZ4TXRvZWlVNEd3eDZ3WVR4aUYwdXhMem05VUpaLXlMcV9YWl9TNDhnekY2MGR4M1Bfcjd3cWFNLVlUbnB3VDF0VGNid2o3a2RtR3hPSWY0MDNzTjhKVw?oc=5
BRB Banco de Brasília,Banking,2026-06-14 03:31:13.464166,,2026-06-14 03:31:13.464166,FINANCIAL_SYSTEM_RISK,RISK_SIGNAL,RISK_SIGNAL,4,0.75,RISK_SIGNAL,0.63,BRB negocia venda de carteira de quase R$ 1 bilhão em empréstimos garantidos pela União - Valor Econômico,"A empresa BRB está negociando a venda da sua carteira de empréstimos para cerca de R$ 1 bilhão, com garantia da União.","This news could represent a corporate risk for several reasons:

1. **High level of debt**: The fact that the company is negotiating a loan of almost R$ 1 bilhão (approximately US$ 200 million) suggests that it has significant financial leverage, which can be a concern if the company struggles to repay the debt.
2. **Government guarantees**: The use of empréstimos garantidos pela União (loans guaranteed by the Union) implies that the government is taking on some level of risk, which could lead to increased scrutiny and potential changes in policy or regulations affecting the company.
3. **Dependence on public funding**: If the company relies heavily on public funding, it may be vulnerable to changes in government policies or priorities, which could impact its access to funding in the future.
4. **Risk of reputational damage**: The fact that the company is seeking a large loan, especially with government guarantees, could raise concerns about its financial health and management practices, potentially damaging its reputation.
5. **Liquidity risks**: If the company is unable to repay the loan or has difficulty accessing new funding, it may face liquidity problems, which can have far-reaching consequences for its operations and stakeholders.

Overall, while borrowing money from the government can provide short-term benefits, such as access to capital, it also carries significant risks that must be carefully managed by the company.",Google News RSS,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPeUd3ZTd5ekItQ05tWGt4V1Bld1RjbzRYU291RzQwV243MEExMFVnSHJUNWgySElBU2ljY3VGclZwSGtsNFhKMjF1ZlU4Z1NCQUN0bnhnN1hLVXZ6T05JWk95bVZpbG1TX1BOOUFOS19HMXZqODlVdnFKdU5SMWRHeWJKUGFYM1M1M0l0cXplU1pwOVV1RHlsLWRyczh6U3hueFBPV21KVm9uTjFxZ2JuNVk1YzQzZ2FLd1lheHBrNzgtckNtTGktRDliTEZDRDJGdHhXNmtxYTPSAecBQVVfeXFMTkM4MDlmeG56aERFOEpqanhxeGw5YzNOZ19Pc0tMNnVZWHNRZm9Da3VvNlB2ZUZISHhCYWk0ZnEwU1o5eFFnWjg3aVpvbmd4X1VtT25RRU9GdnpQQ0hoeEdxNUpSeXZDY2FRS1JTeXpVeFhYdi1UME92MnMtZy1WdUw2NURRQ2Jsb3ptd0JVUEVOVkVBSWNDTFZYTzRCdXhkMG4zZ1lOc3hmNjJ5eF9tU0dHMnZOcnB1NE83RGVyc3FSOExEbWVjc2ZfMnpYUkFLVzNhOVBUR3BEdVBsT2RHMnc0d3hQbWw4?oc=5
BRB Banco de Brasília,Banking,2026-06-14 03:31:13.464166,,2026-06-14 03:31:13.464166,FINANCIAL_SYSTEM_RISK,RISK_SIGNAL,RISK_SIGNAL,4,0.75,RISK_SIGNAL,0.63,BRB tenta se reestruturar após parceria desastrada com Master - Valor Econômico,"Brazilian newspaper BRB is reorganizing itself after a disastrous partnership with Master, according to reports.","This news suggests that the Brazilian retailer BRB may be at risk due to a failed partnership with Master (Valor Econômico).

In this context, a corporate risk is being posed by several factors:

1. **Partnership failure**: The collapse of a strategic partnership can lead to significant financial and reputational losses for BRB.
2. **Loss of control or influence**: If the partnership was a key component of BRB's business strategy, its failure may leave the company without a vital partner or supplier, leading to operational disruptions.
3. **Financial implications**: The partnership's failure could result in financial penalties, reduced revenue, or increased costs for BRB.
4. **Reputation and brand damage**: A failed partnership can harm BRB's reputation and erode customer trust, potentially affecting its market position and sales.
5. **Operational challenges**: Restructuring after a partnership failure may require significant investments of time, resources, and capital, which could divert attention from other business priorities.

Overall, the news highlights potential risks to BRB's financial stability, operational efficiency, and reputation due to the collapse of a key partnership.",Google News RSS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNnBZVmtGUXVBLW5DY09mUXRfVnBKUXY0dUZqRVRHU0Flbm9ySTRMN3BoTFlfMmE1cGlFX2IxS3JCTnVXel96ckFDZkxiZDk4dVhhX1l5cXZCUF9VT1NnMzFndHJvT1FJWmQ3d0hOS3JSWE9PQ3R6U3M3TVNmcTNQZ3hZeU1EYVBWQktzazF5bHI2MG5VNmNWV1BoZDdFcEVZY1VMV3RHVlBGdi1FckpkTEZaVDlPOXdSdXRN0gHKAUFVX3lxTE9aZWxINmk2YXlqSW5nOGpidWxmQzlydlFsSWFhRzg1U1hQdDBQZWVzUDR4cjNEdE5ESm5LMGk4WWM4bjhEWVd4dFJkb3J1c0puZDAzTXZybEhjMmtySGtHeWdGY18wb0s0d0tGVzRyN0RPSDI1UjFtMkl6ZVQ2ZWstSWNUeUV0REt2MV83eXlZNTZrc0VMUC1CSUxEZHdHR3N4T3BzZVhFZGdIRDlFX1R5TERQVDltWDZ0OGhpdzBIbzU2cTNmSElhN3c?oc=5
BRB Banco de Brasília,Banking,2026-06-13 17:01:40.086111,,2026-06-13 17:01:40.086111,FINANCIAL_SYSTEM_RISK,RISK_SIGNAL,RISK_SIGNAL,4,0.75,RISK_SIGNAL,0.64,Brazil's BRB raises $604 million in FGC‑backed bond sale - TradingView,Brazil's BRB raised $604 million through a bond sale backed by private equity firm FGC.,"This news could represent a corporate risk for Brazilian bank BRB (Banco Bradesco) due to several reasons:

1. **High reliance on FGC backing**: The fact that BRB raised $604 million through a bond sale backed by the Brazilian Development Bank (FGC, or Banco Nacional de Desenvolvimento Econômico e Social) suggests that the bank's creditworthiness is heavily reliant on government support. If the government fails to honor its obligations to the FGC, it could negatively impact BRB's ability to pay back investors.

2. **Market volatility and risk of investor flight**: A large bond sale can lead to increased market volatility, particularly if investors become concerned about the creditworthiness of the borrower (BRB) or the underlying collateral (FGC backing). If investors lose confidence in BRB, they may withdraw their funds, leading to a liquidity crisis.

3. **Potential for rating downgrade**: The fact that FGC is providing backing for the bond sale could lead to concerns among rating agencies about BRB's creditworthiness. A potential rating downgrade would increase the cost of borrowing and debt servicing for BRB, potentially leading to increased corporate risk.

4. **Dependence on government policies and economic conditions**: As a bank heavily reliant on FGC backing, BRB's fortunes are closely tied to government policies and economic conditions in Brazil. Changes in these areas could negatively impact BRB's creditworthiness and the bank's ability to service its debt.

Overall, while the bond sale may provide short-term benefits for BRB, it also increases the corporate risk due to its reliance on FGC backing, potential market volatility, and dependence on government policies and economic conditions.",Google News RSS,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQRFhJX0RNTTZmWVNhc0JmM3hBMl9nU2FCdUh2eEpyRlNxLTMyY2VVSk9vLTRZMUk3clJPaXRSeXRjN2RjSm5BNl9oQ01LTU4yNldwR1JGQkRtN1lxQy16VDZkaVdVNy1tajY5OGxlek5BejlCb0x2UU1IZE9DVjZqUnNFNDRCU2RuTTUydVJoa2gzdFVkZ2cxVEE2eXV1RFYyTExGWEZhOEQ4cndGQVhwMHRJSUtfSTRRZDA4SzNvZ010eWc?oc=5
Vivo,Telecom,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.53,Telefonica Brasil (VIV) Slides 2.66% as Stock Tests Key Support Levels - Naked POC - newsline.com,,,Google News RSS,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQMzZjOHlLNUlaejVueVBTREpsT0lCN19lNUZkbGMxSnMtNjhiZHhtWTZkNGJtNjJjTnVWNUpaeVZrNGt1MTR2dTU0a2RQbWh2Y0liRFN3XzU4eVN3S2FnTWxyd3h3eXdyWXZ5QlROOTFXVEtESFJiY09na0hIXzZ2blFtUHNGZWw0ZWZJNmZiZ1lWaTdFeE5wSTFaTUk2dzlWRFdXSUdjOXo?oc=5
Locaweb,Technology,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.53,Locaweb Serviços de Internet Stock (BRLWSAACNOR8): Brazilian digital infrastructure player in focus - AD HOC NEWS,,,Google News RSS,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQWjdSRGlIWkd2QndDQUoyNzNiY3ZMd3g4ekY2cUxiOW5JSlUyUTZGN0QzQnRrcWxjbjJkeHk5WVBsSUtvUDUxU185UjhqYWJ3MHhaUWpWeE9wUDN6MFJORFNUdTFXVkYtRFdrNzRCRDNFMEVDeEJVWkRxWVhlQ2c3NnI0UjRkbkhBYVBqeV9pV3V3ck4wdWNEWm5IS2JYOXhZTHRhYWxjSndlSTdSVkZjVVRqT2xOdDhfeHpLRnIzb3ZyZw?oc=5
Vivo,Telecom,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.52,Telefonica Brasil (VIV) Holds Steady at $12.81 as Shares Trade Flat - BPI Bear Confirmed - newsline.com,,,Google News RSS,https://news.google.com/rss/articles/CBMipgFBVV95cUxQcWRPZnBOOUdnSTNDUS1SQWNCVC0zZlgxNFZuWlJlektUamtEZDh6Vl9tejN5VTBUVXl3Z0VCT1k4Y2dmNHU2V0wyeTFfc0Jpa05ib1E2WVZwYWx5MFdBZkV3THlBV3RaVnhYZVVycWhyaU1CWGFRcC00cWNwTDFmTkhTWWNOeGI1aDBNV3BDVjBFdE9KcGd6blpUakZlRGh4N1BUYnVR?oc=5
Americanas SA,Retail,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.37,"O mundo não é para todos: para investidores, startups latino-americanas precisam se preparar para a internacionalização - O Globo",,,Google News RSS,https://news.google.com/rss/articles/CBMilAJBVV95cUxNWXcxVkFEYWVuaEdGaWlKQm45MW12NlFaWU5FLVJNekcxTGtqR3VJVTZCVzBqVHY1Mi16ejN2cHRrV3dEOWpIRjkyc09zd1NVQXdGMnlmYUpiOG5kUmc5Q1drQTlKMVNna01adDdnVGE1Q0twU0tXQVM0VTZZdjBFYlJMNWZKOWxRRmxpOXhWRHVuZ0RQazBfQkt4Y2h1bTBTMzlwTHFqU2YxellFVHEwNFoyeWZIaGd4VU9PUlN0b1pmeHQ4Q212TjdmclVwWmItR2JYT2N5R052QzhDcUYxSTJvTzRGWGJXUVJ6SndYbFhxNmlSUDRNX3U4VnVwTmlXZS1rTFZFc1IxazFxbUQ1UGcwaTXSAaMCQVVfeXFMUDRVM2RoOVRjNlVXaUZhTEo3S1FLX250QnoyNHFUM2h0eGE3Wk9HR0VEd3BRazlVSEtKc1h3aGlnLW1jWDNvUWVPSS1CMGhpZWN0X3dYMHB1aVpPa2hUcFZxWGRkYnFDQUthS25QWjZKTUlTZzVCbEx1R205bkwtWDhhVEJrQW00M2p0cERqa2FKdDFEdS1xcmZ5MGt6c0otMzVja0FZSzFlaHI4YmJiTmlNb0NIUE1WdlBpbUdXRmU0bVFPV29YV0NWaWVrdWNOSXd5bGVRWjFqdUl4UnZLYXBWSkw0ekxnYkx0SXk2V1RKVlBwQ0VEeUJxbnNVRkJ6R05ZREdiYWtpM3ktaU0zemJHN1dfN1FxdjNvUDg1ZkJvdTJZ?oc=5
Ambipar,Environmental Services,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.38,"The Ambipar effect, new rules, and high interest rates are reshaping the COE market. - NeoFeed",,,Google News RSS,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQcnZLM0NmS19mM1Y4OUdsMnMzek5hRk1OX1VBMnRFY3hMQWFCMlRpZ1NhMlZYVW9OdVJhOXZQMTlCQjJ1Zmc1cy1aY0hZaDQzZW1BX1pNUkhOUDBpMUt0TkVDNDMwVFZzTlgzRVc3NkVkQXdBRldUMkdxb3l2YXpJMU5NLUdNNTdkQ3hvMG9WdUx0MTZUbDJBTFJzZWdYSExnMkdMalpDQkd3UQ?oc=5
Ambipar,Environmental Services,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.56,Ambipar Participações e Empreendimentos Stock (BRAMBPACNOR6): Fundamentals and valuation in focus - AD HOC NEWS,,,Google News RSS,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNOFk3T1FqWDZrajFWczhmWTNLdnJXZVRULThheHB6TkZ2UmlHNFJ4VzRyZ2RVbUNhNHVZSmVPbXBoSWg2NTg3REpsaXVhcnp3ckNXREViUFktRmNmM09PMFZoQUY2WGxBWlFQLU1YYXY2cFVJWnlqTUtkZUEzMnpMWkxvM1NwUTZCZG9nT2hpa0NfUkpoY2QycGZSYWJqTGJFSWR3alF6S2dJMmlXMTRsaDZJTk9mamxh?oc=5
Nubank,Fintech,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.48,NU Stock is Down 30.5% in the Past 6 Months: Should You Buy the Dip? - TradingView,,,Google News RSS,https://news.google.com/rss/articles/CBMivgFBVV95cUxNUmRSVy1aNGI5akw2cG4xLXNCbXprN2JNUGlmdUdaNXhtSVZaVUVKTUp5U0d0YjBBaW0xc1JIbnczYlhpemM3YlRoMXVYcmtSSzlQZ1Q0aWN3TURaRHc2R3hQUG5tTlpDb1BwMFJMQkM2a1k5d0RXZnk4dW9mODJPRkZ2REp5TFA1eEZCZy15RUlsLXpFZlFPQ2hhaHFha2E2ZTRkR3V3S0lhZkxFclVuZjAyMVNWLUpPa1FTRl93?oc=5
Vale,Mining,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.47,"Vale (VALE3) Investor Relations, Earnings Summary & Outlook - Quartr",,,Google News RSS,https://news.google.com/rss/articles/CBMiVEFVX3lxTE44ZW9SZDd2dEZnTE02TjZEZHJHR1FOdTFMbXlIbmk3dlRUdjA1eDdHclFaaDYxUndqaUx4Q1VjcjFsMUN1UFNnNHBRczJOTzBpQmRHaA?oc=5
Braskem,Chemicals,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,LEGAL_REGULATORY,WEAK_SIGNAL,WEAK_SIGNAL,2,0.6,WEAK_SIGNAL,0.36,"Federal Police launches operation, advances in investigation on Braskem - Valor International",,,Google News RSS,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNQm9ienk2bVJBd2I3TmhUV1VUUXkwaDhMMURTWHBKazE5SFp5WlpyQmV6TGhiWDJKYkdkbmlVQ3JqblU3c28zSDZ4SDJGLVVtODZ4OVVnd1c5eFlxaFJKbURiVzJKZDE1TVhuaDd5LXlteFdwaUJSZ0swZFlmaTE4M3pKanZiX3lqVU1CLTZaX2VpX0dXZW5ZTldpQXBOWjJwTTdXWk5WaHJiSnEwVEVwWWlQQXVVN282VmJ5X3pUMkswa04xc2RfWWR6eWNEemtvalBKR9IB4wFBVV95cUxOVmZwYnpsSFlPRVRqSGVFWnl5dGlXRlZGLXRJendmdEtDN0NkNUJmcFBFMlJVR3hoczZZRHJfcWNBNDVjcWVWODY4dlNrVVhSM2F4MUJhSThndGhOQnA0N2ZoRkx0dEtjYXFSSHpySDRiS0pQM0w1LVlZdUQ5eHJLb3d2VUpHMlNMWUFEWnZGci1WU21VV0ZCdkhvX3U0UmdaOXYtSDlDTzNzZ0hpZ28yanBlcU5ZeTNpcUVUQUxxbE01b1dvQ0YzWlgtS3Fvc2tCOURXU1Y2aXNoSGpMcVBtZEdhYw?oc=5
Vivo,Telecom,2026-06-13 03:30:26.125265,,2026-06-13 03:30:26.125265,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.66,Telefonica Brasil (ADR) Stock (US92662Q1058): Earnings trends and valuation in focus for VIV - AD HOC NEWS,,,Google News RSS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNk5kLVZpWTVya3RnbGtUS0ZTZ3J0M3VtaDdGTHFoZWN0bk80dFFSaTE3UVVhUGFDZ0lrWWtGbXZmVzJaTUhGLWgyUC13ZHRXMFhjRFQ4cnhtZWR1OTQ0UUF2Zm1UYVJRVHY1OEZ4UTFTMEt6WlRoODVaY29IaFRvaTk5MjVBRDBRdFVOaEJOeEc2T0p0S1N4NWlnLVF0MVM1dUNhOG1sSGNEd0hVbVFqd1A5d21sZ0paVUZz?oc=5
Vale,Mining,2026-06-13 01:18:41.964262,,2026-06-13 01:18:41.964262,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.51,Where is Vale S.A. (VALE) Headed According to Analysts? - Insider Monkey,,,Google News RSS,https://news.google.com/rss/articles/CBMimwFBVV95cUxOcDBHa0V0TkUtSEQxMWNDX0tfVGRMR0NsbERnZGdSNXUxQ0VUeXFiNXUtX1ZhZktWSm1EYnRrVEMtRnZGdE5kbW9meUNsdGpEUm5HVTVxbm93TG1EZUp3RWxzSFVDRjAyNms3cU1wLUxBdGZjMk1FeUEza2NOSGRRZjJ5aTg1QlFnSGl3VVlDd0x0YXA1NnItU19OY9IBowFBVV95cUxOOUV2bXdOS05PaVoyanJ0SlJCanhGUWdNTDhWMkd6aWM1WkJpZ1NmRl9qelU4ejFRRXZ0Z1ZHM0Ywa0Q2NHhNM0xnWnhKV0w0cGluME9FRmg2Xzd2RDJQMVZXWjZxV2dwTWQxT2NWOXo4MDAwSVhiZDQ0NmNkT1dpSS0tOXdaSXNnajBjOWx4YjRLUEpnLWRBWjVEOHh5b01VMWNn?oc=5
Banco Inter,Fintech,2026-06-12 03:30:29.029912,,2026-06-12 03:30:29.029912,GENERAL,GENERAL_NEWS,GENERAL_NEWS,1,0.2,GENERAL_NEWS,0.46,Banco Inter gets Fed approval for US digital branch - American Banker,,,Google News RSS,https://news.google.com/rss/articles/CBMikgFBVV95cUxQNHhTS3o1X0RuUkhYNWdoNDFuemdqSzlOQkdDNTA5MHhnb2xHb1lNSXFzNVZDWGlKcVZWbUxJREhReE5GWmstdkNkUG5OUXpxS3VNanh5dTJyQnQ3WGVBUUJKZTRqcWM3NGtuTi02YkVZdWQzakRGRDJEZ1RqVm9hVWtpbHN4STJJRy05Q01Mb2Y1dw?oc=5
